out_publicKey,in_publicKey,trust,datetime
"5529","5612","5","2014-10-24T16:23:34.961060"
"4515","35","4","2014-10-24T16:26:14.337200"
"5529","5827","1","2014-10-24T17:56:05.649270"
"5827","5529","1","2014-10-24T17:56:40.985070"
"4709","5825","1","2014-10-24T21:43:35.072460"
"5825","4709","1","2014-10-24T21:44:19.895120"
"1352","5510","1","2014-10-25T12:58:53.439080"
"5661","5606","2","2014-10-25T20:26:12.367680"
"5661","3470","5","2014-10-25T20:32:47.680160"
"5661","5623","4","2014-10-25T20:35:02.479450"
"5661","5602","5","2014-10-25T20:36:17.119370"
"5661","5806","5","2014-10-25T20:39:33.441350"
"5510","5828","1","2014-10-26T08:36:37.036900"
"5828","5510","1","2014-10-26T08:41:22.584690"
"5828","1352","1","2014-10-26T08:46:23.446390"
"892","1","1","2014-10-26T12:33:24.869060"
"1352","5828","1","2014-10-26T16:32:47.053900"
"3988","5529","2","2014-10-26T19:25:34.247960"
"5529","3988","4","2014-10-26T19:26:08.566610"
"3988","5275","2","2014-10-26T19:28:23.733020"
"3988","5829","1","2014-10-26T19:57:24.753310"
"5829","3988","4","2014-10-26T20:19:06.631710"
"2141","5647","1","2014-10-27T02:27:09.196920"
"2141","4902","5","2014-10-27T02:28:15.491900"
"3988","135","1","2014-10-27T05:17:06.810130"
"3649","4320","2","2014-10-27T16:52:30.299370"
"4320","3649","2","2014-10-27T16:55:25.668650"
"3804","5654","-10","2014-10-27T17:17:35.201830"
"3988","1947","2","2014-10-27T17:58:42.325990"
"5829","1947","6","2014-10-27T18:13:07.825430"
"5482","5065","1","2014-10-28T03:50:34.508790"
"3988","5711","1","2014-10-28T04:12:18.219560"
"96","1528","1","2014-10-28T12:26:05.880840"
"1528","96","1","2014-10-28T12:28:31.014200"
"5227","5691","1","2014-10-28T16:33:42.148460"
"5827","5227","2","2014-10-28T19:27:25.019490"
"5227","5827","1","2014-10-28T19:29:13.704920"
"4320","5827","1","2014-10-28T19:45:24.391230"
"5827","4320","1","2014-10-28T19:46:13.430860"
"5606","2993","-1","2014-10-28T20:20:38.255380"
"5606","5525","1","2014-10-28T20:24:26.869710"
"2063","5827","1","2014-10-28T20:42:20.063510"
"5827","2063","1","2014-10-28T20:48:51.439840"
"4649","5827","2","2014-10-28T22:30:01.170270"
"5827","4649","2","2014-10-28T22:36:45.332380"
"4499","5827","1","2014-10-28T23:35:35.401240"
"5827","4499","1","2014-10-28T23:37:26.444970"
"5525","5482","1","2014-10-29T00:17:40.795440"
"5525","3722","2","2014-10-29T00:46:07.860980"
"5525","5606","1","2014-10-29T00:49:53.339490"
"3451","4291","2","2014-10-29T12:50:32.021770"
"5605","4385","1","2014-10-29T15:30:13.818950"
"4532","5827","1","2014-10-29T17:09:44.082850"
"5827","4532","1","2014-10-29T17:12:39.080310"
"5606","2822","2","2014-10-29T18:37:45.876460"
"2822","5606","2","2014-10-29T18:39:29.187250"
"2822","5508","1","2014-10-29T19:13:50.760340"
"5629","3640","2","2014-10-30T15:44:00.885610"
"5629","4860","2","2014-10-30T18:47:02.441790"
"5619","35","7","2014-10-31T08:12:05.709800"
"5605","35","1","2014-10-31T14:09:15.515040"
"3598","4532","1","2014-10-31T15:24:14.312950"
"1352","4559","2","2014-10-31T18:01:32.193880"
"2822","5830","6","2014-11-01T00:24:29.799230"
"3572","4559","2","2014-11-01T09:06:30.710090"
"3988","1764","3","2014-11-01T12:58:35.247190"
"361","4649","1","2014-11-02T01:00:21.049460"
"35","5832","1","2014-11-03T11:11:06.992330"
"5832","35","2","2014-11-03T11:15:29.179930"
"3828","96","1","2014-11-03T11:35:07.127970"
"96","3828","1","2014-11-03T11:36:14.959480"
"4291","4921","5","2014-11-03T11:41:16.279930"
"4925","5654","1","2014-11-03T17:24:25.237750"
"2045","96","3","2014-11-03T17:31:08.483240"
"3707","5654","-3","2014-11-03T17:32:28.076320"
"4320","5443","1","2014-11-03T18:29:40.654400"
"3345","2045","2","2014-11-03T18:50:31.163680"
"3345","4197","5","2014-11-03T19:16:06.875710"
"3345","96","1","2014-11-03T19:17:07.229440"
"5065","5528","1","2014-11-03T21:28:15.633310"
"5524","4291","2","2014-11-04T00:01:29.452240"
"4291","5524","2","2014-11-04T00:13:43.594800"
"5606","5833","4","2014-11-04T09:09:15.058040"
"1352","5606","2","2014-11-04T10:00:50.891240"
"5524","96","1","2014-11-04T13:21:10.146840"
"96","5524","1","2014-11-04T13:21:48.049470"
"1394","25","2","2014-11-04T13:33:34.387970"
"3719","5835","1","2014-11-04T23:06:56.190040"
"5525","5643","1","2014-11-05T06:29:32.719520"
"4611","5803","1","2014-11-05T15:02:23.728230"
"5803","4611","1","2014-11-05T15:04:33.319440"
"1639","4532","1","2014-11-05T15:04:41.881790"
"4291","2045","4","2014-11-05T17:33:29.604350"
"2045","4291","4","2014-11-05T17:36:08.673180"
"4197","1639","2","2014-11-05T19:25:57.455380"
"1639","4197","2","2014-11-05T19:26:34.835720"
"5623","5836","5","2014-11-06T03:12:07.405960"
"5623","5525","1","2014-11-06T03:18:30.759960"
"5655","1953","9","2014-11-06T07:46:28.517270"
"5836","5623","5","2014-11-06T11:12:46.885040"
"4532","5476","-1","2014-11-06T20:36:58.351460"
"5619","5837","1","2014-11-07T05:10:22.398160"
"5837","5619","1","2014-11-07T05:11:04.368400"
"4172","5838","1","2014-11-07T08:50:34.858680"
"1953","4172","8","2014-11-07T08:53:24.328640"
"5838","4172","1","2014-11-07T08:53:42.756080"
"5482","5839","1","2014-11-07T17:30:52.924710"
"3452","5227","2","2014-11-08T14:33:20.271570"
"5227","3452","2","2014-11-08T14:33:56.889130"
"3640","1735","4","2014-11-08T14:46:11.268300"
"5528","545","2","2014-11-08T17:31:15.982180"
"5528","3722","1","2014-11-08T17:33:33.123690"
"4291","2625","1","2014-11-08T19:20:31.044120"
"2388","5227","1","2014-11-08T19:47:02.502640"
"2296","3804","2","2014-11-09T16:47:09.827010"
"5648","3986","8","2014-11-10T03:33:39.779730"
"3986","5648","2","2014-11-10T03:40:35.653450"
"1018","4519","1","2014-11-10T15:16:11.193860"
"3722","5840","2","2014-11-11T06:40:19.803510"
"5840","5578","2","2014-11-11T11:00:58.357380"
"5822","481","2","2014-11-11T11:01:36.930370"
"5840","3722","1","2014-11-11T12:49:46.979920"
"5227","4916","1","2014-11-11T13:09:37.010440"
"4916","5227","1","2014-11-11T13:10:12.231090"
"4532","4595","1","2014-11-11T22:24:19.557900"
"4595","4532","2","2014-11-11T22:24:52.343130"
"4532","4515","2","2014-11-11T23:06:44.432320"
"4515","4532","2","2014-11-11T23:08:03.954110"
"5508","1","7","2014-11-12T05:55:28.440190"
"5508","1735","1","2014-11-12T05:56:01.507290"
"5508","3640","1","2014-11-12T06:04:58.677380"
"5508","1512","1","2014-11-12T06:05:16.264750"
"1352","5840","1","2014-11-13T09:36:44.852580"
"5227","2731","2","2014-11-13T12:47:17.740210"
"4916","3451","1","2014-11-13T13:05:04.079640"
"4649","4114","1","2014-11-13T13:11:33.295860"
"4114","4649","1","2014-11-13T13:13:30.961240"
"2731","5227","5","2014-11-13T13:30:38.665930"
"3988","2063","3","2014-11-13T13:47:39.117510"
"2063","3988","2","2014-11-13T16:55:55.234360"
"104","35","3","2014-11-13T17:22:41.008010"
"4709","4867","1","2014-11-13T17:22:41.786180"
"4867","4709","1","2014-11-13T17:23:03.191310"
"35","104","3","2014-11-13T17:24:15.338870"
"3649","3429","8","2014-11-13T18:37:50.814720"
"35","5605","1","2014-11-14T12:41:20.916480"
"35","5843","1","2014-11-14T12:41:36.425210"
"104","5844","1","2014-11-14T21:22:56.574360"
"5844","104","1","2014-11-14T21:23:13.184360"
"4921","2045","2","2014-11-15T08:11:18.893500"
"5482","5508","1","2014-11-15T12:15:31.186700"
"3451","4553","2","2014-11-15T13:10:25.651660"
"4553","3451","2","2014-11-15T13:18:11.257580"
"1352","6","-10","2014-11-15T15:18:51.484260"
"3451","5565","1","2014-11-16T08:35:41.038580"
"5565","3451","1","2014-11-16T08:36:11.330410"
"1334","5845","1","2014-11-16T16:10:40.710770"
"3451","1334","1","2014-11-16T16:10:47.302830"
"1334","3451","1","2014-11-16T16:11:01.637360"
"5846","5578","1","2014-11-16T17:15:56.992140"
"3722","5623","1","2014-11-17T07:30:42.781410"
"4611","5827","3","2014-11-17T11:38:41.566210"
"5602","5836","1","2014-11-17T14:37:33.636960"
"104","3988","1","2014-11-17T17:52:30.932530"
"3988","104","1","2014-11-17T17:55:32.950510"
"5827","4611","5","2014-11-17T19:45:50.765270"
"4649","4925","1","2014-11-17T21:59:51.117560"
"4925","4649","1","2014-11-17T22:01:04.848990"
"1565","361","5","2014-11-19T00:12:27.409600"
"35","5825","2","2014-11-19T02:48:49.850880"
"5825","35","2","2014-11-19T02:51:07.434690"
"5825","5801","-10","2014-11-19T02:56:10.454620"
"361","1565","5","2014-11-19T14:54:53.565730"
"2805","5476","-5","2014-11-19T16:26:46.039100"
"5565","2132","1","2014-11-19T19:45:52.656750"
"2132","5565","1","2014-11-19T19:46:32.346040"
"4197","5827","1","2014-11-20T17:20:40.596130"
"5827","4197","1","2014-11-20T17:38:50.476090"
"2045","4300","1","2014-11-20T18:07:19.503960"
"3427","4649","4","2014-11-20T18:57:18.463350"
"4649","3427","4","2014-11-20T18:58:57.762630"
"3722","5847","2","2014-11-20T22:44:10.931060"
"5847","5578","2","2014-11-20T22:45:24.239310"
"5565","5848","1","2014-11-21T04:43:59.497330"
"5848","5565","1","2014-11-21T04:46:18.405070"
"3451","1565","2","2014-11-21T11:04:32.303950"
"1565","3451","3","2014-11-21T11:12:31.296180"
"5525","5602","1","2014-11-21T20:47:16.712620"
"5525","5806","1","2014-11-21T20:50:16.994950"
"4649","3828","4","2014-11-22T15:29:37.054480"
"5849","5831","1","2014-11-22T16:13:25.671280"
"5146","96","1","2014-11-22T20:21:34.081280"
"96","5146","1","2014-11-22T20:22:58.078120"
"4304","4266","1","2014-11-22T20:50:52.734410"
"104","4365","1","2014-11-22T23:32:49.660870"
"4365","104","1","2014-11-22T23:33:11.110170"
"4304","5712","1","2014-11-23T00:25:21.355290"
"3722","5846","1","2014-11-23T20:11:27.435310"
"3722","5677","3","2014-11-23T20:20:05.471960"
"5759","5850","1","2014-11-23T23:07:28.156730"
"5850","5759","3","2014-11-23T23:08:09.946580"
"4553","4197","6","2014-11-24T15:13:16.561090"
"4197","4553","2","2014-11-24T15:14:41.430770"
"5565","3988","2","2014-11-25T09:38:24.531810"
"5827","4172","3","2014-11-25T12:01:28.434480"
"3988","5565","1","2014-11-25T17:42:03.653520"
"35","5831","4","2014-11-26T02:09:16.609370"
"2388","5851","1","2014-11-26T04:05:55.737420"
"5851","2388","1","2014-11-26T04:36:47.842900"
"5851","2252","1","2014-11-26T04:40:23.143660"
"5851","5852","1","2014-11-26T13:16:58.470830"
"5852","5851","1","2014-11-26T13:51:34.446890"
"3640","5578","1","2014-11-26T14:47:46.782210"
"5227","5853","1","2014-11-26T15:30:44.672380"
"5853","5227","1","2014-11-26T15:34:37.639710"
"2303","3451","1","2014-11-26T16:18:23.749040"
"3451","2303","1","2014-11-26T16:21:37.891840"
"5227","5854","1","2014-11-26T16:42:35.404320"
"5854","5227","1","2014-11-26T16:47:31.828170"
"5854","35","1","2014-11-26T16:48:41.518630"
"5227","1832","1","2014-11-26T18:36:21.153140"
"3897","2942","2","2014-11-27T00:03:38.239290"
"2942","3897","2","2014-11-27T00:04:14.283860"
"1352","1512","4","2014-11-27T04:02:30.745410"
"1352","3640","3","2014-11-27T04:02:58.938570"
"1352","3707","4","2014-11-27T04:07:31.101640"
"1352","5440","1","2014-11-27T04:08:11.282440"
"1352","5508","3","2014-11-27T04:09:41.601780"
"1352","5525","3","2014-11-27T04:10:33.748610"
"1352","5551","-1","2014-11-27T04:24:36.879500"
"3640","5551","-1","2014-11-27T04:28:36.258290"
"3640","4519","-1","2014-11-27T04:29:03.086860"
"1352","5754","-1","2014-11-27T04:32:10.460760"
"1352","1026","-1","2014-11-27T04:34:50.060160"
"3878","5525","1","2014-11-27T04:35:16.096540"
"1352","3766","2","2014-11-27T04:38:27.472760"
"3878","905","-1","2014-11-27T04:41:01.689930"
"1352","5520","2","2014-11-27T04:43:04.396540"
"3451","2934","2","2014-11-27T06:25:52.373220"
"35","5854","1","2014-11-27T08:18:15.111290"
"35","5855","1","2014-11-27T08:18:28.794220"
"5852","35","1","2014-11-27T08:22:12.085560"
"1352","2045","-1","2014-11-27T13:02:32.497280"
"1512","3640","3","2014-11-27T14:26:26.014430"
"1512","1735","2","2014-11-27T15:06:39.784720"
"3451","96","1","2014-11-27T15:44:48.921990"
"96","3451","1","2014-11-27T15:45:42.901510"
"5540","3722","1","2014-11-27T16:36:02.829230"
"3451","1832","4","2014-11-27T17:11:46.949930"
"2388","4595","-1","2014-11-28T20:50:18.799820"
"546","4291","4","2014-11-28T23:08:20.408560"
"4291","4594","1","2014-11-29T15:35:14.032800"
"4594","4291","1","2014-11-29T15:40:47.607530"
"5825","5852","1","2014-11-29T18:59:39.801160"
"5852","5825","1","2014-11-29T19:03:15.201580"
"4291","5825","1","2014-11-29T20:00:05.352740"
"5825","4291","1","2014-11-29T20:01:16.936990"
"96","4365","1","2014-11-30T12:10:32.261720"
"4365","96","1","2014-11-30T12:12:34.446670"
"3640","5822","1","2014-11-30T17:21:37.220350"
"3013","4611","2","2014-11-30T23:28:15.091310"
"3828","33","1","2014-12-01T00:31:07.973730"
"33","3828","1","2014-12-01T00:31:13.318730"
"1565","3345","1","2014-12-01T10:26:53.450610"
"5079","2322","3","2014-12-01T11:37:57.365230"
"5811","1352","1","2014-12-01T11:59:43.525510"
"1512","5822","2","2014-12-01T12:39:16.411950"
"5822","1512","2","2014-12-01T12:52:06.940460"
"5822","3640","1","2014-12-01T12:52:34.875320"
"1565","1512","1","2014-12-01T13:23:57.444660"
"4424","5227","2","2014-12-01T17:56:20.127000"
"51","96","2","2014-12-02T04:57:57.727500"
"96","51","2","2014-12-02T05:40:06.683880"
"5227","4424","2","2014-12-02T09:14:05.384740"
"1352","5811","1","2014-12-02T16:29:36.162000"
"3451","905","-10","2014-12-03T09:25:15.205520"
"5605","1352","1","2014-12-03T16:17:24.391740"
"3903","1352","10","2014-12-04T00:18:16.098260"
"3649","2942","4","2014-12-04T15:20:23.743520"
"5605","3988","1","2014-12-04T15:23:59.883850"
"3988","5605","1","2014-12-04T16:47:01.868440"
"1352","5817","-1","2014-12-04T17:10:02.343400"
"3649","104","2","2014-12-04T18:10:40.488080"
"3919","905","-3","2014-12-05T13:06:06.466600"
"104","3649","3","2014-12-05T20:56:48.697420"
"2942","5856","1","2014-12-05T22:00:25.656730"
"5856","2942","2","2014-12-05T22:05:04.312980"
"1810","5857","2","2014-12-06T14:55:45.034170"
"5857","1810","2","2014-12-06T14:57:27.717840"
"1810","2369","1","2014-12-07T04:52:21.619840"
"1810","5858","1","2014-12-07T05:01:52.101470"
"5858","1810","1","2014-12-07T05:06:24.601510"
"2045","1352","-1","2014-12-07T08:14:58.132530"
"1352","4719","1","2014-12-07T08:20:01.394340"
"3722","4719","1","2014-12-07T08:22:47.079520"
"2942","2388","-10","2014-12-07T20:17:08.893560"
"2388","2942","-10","2014-12-07T20:18:38.719770"
"3828","2063","1","2014-12-08T12:44:28.729790"
"2063","3828","1","2014-12-08T13:20:43.933450"
"3897","3828","7","2014-12-08T20:09:54.059500"
"3828","3897","7","2014-12-08T20:11:11.521010"
"2942","3714","1","2014-12-08T23:00:09.108810"
"3722","1334","-1","2014-12-09T07:29:51.482920"
"96","35","1","2014-12-09T13:47:12.742920"
"35","96","1","2014-12-09T13:48:38.194240"
"2067","1947","1","2014-12-09T14:03:34.041920"
"3722","5859","1","2014-12-09T15:05:06.082870"
"5859","3722","1","2014-12-09T15:08:42.845760"
"5859","1352","1","2014-12-09T15:09:02.252930"
"4205","2252","1","2014-12-09T15:49:07.564060"
"3707","2948","1","2014-12-09T17:24:54.683660"
"4205","2045","1","2014-12-09T17:29:02.476030"
"2045","4205","1","2014-12-09T17:33:15.672160"
"3707","1018","1","2014-12-09T21:53:54.227520"
"1352","1018","1","2014-12-09T22:08:15.117170"
"3714","2835","2","2014-12-09T23:21:00.734620"
"2835","3714","2","2014-12-09T23:21:11.103170"
"5831","35","2","2014-12-09T23:56:19.523220"
"4291","5831","1","2014-12-10T00:53:12.647360"
"5831","4291","1","2014-12-10T01:03:54.816230"
"1953","5860","5","2014-12-10T03:04:24.273350"
"96","5861","1","2014-12-10T18:41:28.365250"
"5861","96","1","2014-12-10T18:47:17.483360"
"5859","5862","1","2014-12-10T19:31:22.626930"
"5862","5859","10","2014-12-10T19:50:56.488940"
"3427","4197","1","2014-12-11T12:07:17.624990"
"3640","5634","1","2014-12-11T22:46:35.760950"
"2045","905","-7","2014-12-12T19:00:58.640660"
"3988","3345","3","2014-12-12T19:24:32.262030"
"3345","361","1","2014-12-12T22:10:06.098900"
"361","3345","1","2014-12-12T22:11:22.471450"
"1352","5859","1","2014-12-13T02:26:35.889000"
"3804","905","1","2014-12-13T20:17:47.554790"
"2045","4518","2","2014-12-13T20:25:00.092410"
"4518","2045","2","2014-12-13T20:28:06.552170"
"481","3804","4","2014-12-13T23:11:51.961550"
"3804","481","4","2014-12-13T23:14:26.858250"
"3988","905","-8","2014-12-14T06:02:22.176110"
"3988","5863","1","2014-12-14T15:57:54.875270"
"5831","5849","1","2014-12-14T21:22:33.008990"
"4521","35","6","2014-12-15T13:13:36.159630"
"104","96","1","2014-12-15T14:52:59.980640"
"96","104","2","2014-12-15T15:08:13.105390"
"35","4521","3","2014-12-16T06:37:24.149430"
"3722","135","-2","2014-12-16T10:24:42.812950"
"3655","4197","1","2014-12-16T14:53:10.287770"
"5629","135","-3","2014-12-16T15:54:16.842120"
"2045","5864","1","2014-12-16T20:28:42.815910"
"5864","2045","1","2014-12-16T20:32:40.377440"
"35","1938","4","2014-12-17T08:04:15.057610"
"3722","1201","1","2014-12-17T10:21:13.853160"
"361","4291","3","2014-12-17T14:17:30.983960"
"2045","5569","3","2014-12-17T18:05:26.949210"
"361","1201","2","2014-12-18T17:57:09.572470"
"361","1656","-10","2014-12-18T17:58:55.778000"
"361","13","1","2014-12-18T18:06:09.197200"
"4860","135","-1","2014-12-18T21:44:45.474010"
"5528","135","-1","2014-12-18T21:48:16.324650"
"4197","3655","1","2014-12-20T01:22:57.384230"
"3452","2045","1","2014-12-20T07:03:03.374550"
"2045","3452","1","2014-12-20T07:05:54.332370"
"51","5866","1","2014-12-21T15:08:54.237650"
"5866","51","1","2014-12-21T15:09:20.912750"
"51","2045","1","2014-12-21T16:41:15.669910"
"2045","51","1","2014-12-21T16:41:36.069160"
"2045","545","-5","2014-12-22T17:02:10.301060"
"545","2045","-5","2014-12-22T17:05:12.058390"
"3722","2045","-3","2014-12-22T18:27:47.739690"
"5508","2045","-1","2014-12-22T18:32:17.418260"
"5065","2045","-1","2014-12-22T18:36:07.814620"
"5629","2045","-3","2014-12-22T18:39:35.335660"
"2942","3630","7","2014-12-22T23:48:50.816990"
"2045","5508","-1","2014-12-23T06:54:16.430710"
"2045","3722","-2","2014-12-23T07:00:07.105070"
"35","5852","1","2014-12-23T12:27:40.451500"
"35","5867","1","2014-12-23T12:27:47.911100"
"35","5868","1","2014-12-23T12:27:53.203700"
"1352","1316","-1","2014-12-23T14:46:17.667120"
"4118","3649","2","2014-12-23T20:58:52.969050"
"4649","2658","1","2014-12-24T02:19:55.000320"
"2658","4649","1","2014-12-24T02:24:04.952740"
"4649","5869","1","2014-12-24T03:19:22.785600"
"5869","4649","1","2014-12-24T03:27:26.333120"
"2045","5870","1","2014-12-24T12:23:59.640720"
"5870","2045","2","2014-12-24T12:24:38.246880"
"4532","3837","1","2014-12-25T14:30:32.896510"
"2045","1832","3","2014-12-25T16:39:45.373390"
"3640","1850","1","2014-12-25T17:01:00.631130"
"1018","2306","1","2014-12-26T21:17:10.774010"
"2306","1018","1","2014-12-26T21:29:28.992230"
"4532","5871","-10","2014-12-27T01:35:05.600570"
"4532","5872","-10","2014-12-27T01:35:44.282880"
"4532","5873","-10","2014-12-27T01:42:45.825000"
"4532","5874","-10","2014-12-27T01:47:06.703440"
"4532","5875","-10","2014-12-27T01:47:19.756290"
"1810","4118","2","2014-12-27T14:55:00.603670"
"5827","96","2","2014-12-27T15:09:23.339490"
"96","5827","2","2014-12-27T15:21:08.923810"
"3714","3598","1","2014-12-28T20:57:25.414830"
"3598","3714","1","2014-12-28T20:58:47.076220"
"5630","5712","1","2014-12-28T21:39:22.764800"
"3722","5876","2","2014-12-28T22:44:03.737930"
"3897","4382","3","2014-12-29T12:24:43.854910"
